Date,Open,High,Low,Close,Adj Close,Volume
2011-07-28,81.739998,82.449997,81.150002,81.459999,67.428436,24556600
2011-07-29,80.790001,80.879997,79.760002,79.790001,66.046097,26609000
2011-08-01,80.82,81.18,78.739998,79.599998,65.888809,22864500
2011-08-02,78.900002,79.610001,77.82,77.839996,64.431999,28410500
2011-08-03,77.940002,78.099998,76.459999,77.720001,64.332649,28373000
2011-08-04,76.68,77.129997,73.510002,73.839996,61.120979,42624200
2011-08-05,75.010002,75.790001,72.07,74.82,61.932186,47167500
2011-08-08,72.739998,73.440002,69.900002,70.190002,58.099712,58857600
2011-08-09,70.790001,71.870003,67.029999,71.639999,59.299934,61753300
2011-08-10,70.739998,70.989998,67.459999,68.029999,56.683632,47758300
2011-08-11,68.809998,72.400002,68.629997,71.580002,59.641544,50328600
2011-08-12,72.360001,73.099998,71.599998,72,59.991516,31129000
2011-08-15,73.040001,74.379997,72.75,74.290001,61.899578,23388200
2011-08-16,73.349998,74.339996,72.830002,73.5,61.241325,26341400
2011-08-17,74.290001,74.75,73.5,74.160004,61.791264,18269400
2011-08-18,72.410004,72.790001,70.209999,70.940002,59.108288,35457700
2011-08-19,70.07,71.980003,69.669998,69.800003,58.15844,34935300
2011-08-22,72.150002,72.160004,69.580002,70.18,58.475052,27202900
2011-08-23,70.599998,73.800003,70.519997,73.660004,61.374657,38059600
2011-08-24,72.959999,73.860001,72.269997,73.540001,61.274673,22752900
2011-08-25,73.639999,73.919998,71.269997,71.769997,59.799877,30924500
2011-08-26,70.879997,73,70.209999,72.639999,60.524769,26974400
2011-08-29,73.330002,74.220001,72.980003,74.120003,61.757931,18967100
2011-08-30,73.589996,74.400002,72.970001,73.910004,61.582935,22437000
2011-08-31,74.360001,74.870003,73.339996,74.019997,61.674606,29189000
2011-09-01,74.150002,74.860001,73.449997,73.489998,61.232994,23393500
2011-09-02,72.110001,72.690002,71.5,72.139999,60.108162,21071800
2011-09-06,70.139999,71.32,69.910004,71.150002,59.283268,25416300
2011-09-07,72.239998,73.650002,71.75,73.650002,61.36631,23108400
2011-09-08,73.389999,74.339996,72.540001,72.82,60.674751,22434800
2011-09-09,72.169998,72.57,70.589996,71.010002,59.166618,27969100
2011-09-12,70.339996,71.889999,69.870003,71.839996,59.858173,26205800
2011-09-13,71.760002,71.980003,70.809998,71.650002,59.699879,22825400
2011-09-14,71.959999,73.760002,71.160004,72.639999,60.524769,26042800
2011-09-15,73.43,74.059998,72.68,74.010002,61.666271,21858300
2011-09-16,74.519997,74.75,73.57,74.550003,62.116215,34652600
2011-09-19,72.910004,74.099998,72.5,73.699997,61.40797,19822500
2011-09-20,73.870003,74.980003,73.440002,74.010002,61.666271,20420000
2011-09-21,73.879997,74.290001,71.830002,71.970001,59.966511,23806200
2011-09-22,69.940002,70.459999,68.169998,69.239998,57.691837,43223000
2011-09-23,68.459999,70.110001,67.93,69.309998,57.75016,26583200
2011-09-26,70.010002,71.889999,69.5,71.720001,59.758217,30342400
2011-09-27,73.330002,74.339996,72.419998,72.910004,60.749733,26689900
2011-09-28,72.43,74.290001,71.860001,72.07,60.049839,26026500
2011-09-29,73.120003,74.040001,72.669998,73.879997,61.557949,27713900
2011-09-30,72.760002,74.589996,72.629997,72.629997,60.51643,30917000
2011-10-03,72.050003,73.099998,71.150002,71.150002,59.283268,31004200
2011-10-04,70.25,73.150002,69.209999,72.830002,60.68309,36500000
2011-10-05,72.669998,74,72.209999,73.949997,61.616264,28239800
2011-10-06,73.300003,74,72.629997,73.889999,61.566292,24869800
2011-10-07,74.470001,74.519997,73.029999,73.559998,61.291321,23573900
2011-10-10,74.730003,76.290001,74.650002,76.279999,63.557659,20465800
2011-10-11,75.779999,76.669998,75.709999,76.269997,63.549332,17862100
2011-10-12,76.739998,77.660004,76.309998,77.160004,64.290909,22239000
2011-10-13,76.220001,76.790001,75.839996,76.370003,63.632675,19540300
2011-10-14,77.099998,78.230003,77.07,78.110001,65.082451,17870600
2011-10-17,77.870003,78.489998,77.120003,77.470001,64.549202,18836200
2011-10-18,77.57,79.510002,77.019997,78.889999,65.732368,23878500
2011-10-19,78.57,79.239998,77.919998,78.43,65.349091,20910900
2011-10-20,78.32,79.110001,77.830002,78.709999,65.582375,22227600
2011-10-21,79.589996,80.160004,79.18,80.129997,66.765541,27855300
2011-10-24,79.919998,80.5,79.550003,80.169998,66.798874,19861100
2011-10-25,79.830002,80.489998,79.050003,79.440002,66.190636,23433400
2011-10-26,80.160004,81.269997,79.279999,81.07,67.548782,27170500
2011-10-27,81.910004,82.199997,80.690002,81.879997,68.223663,35489500
2011-10-28,80.989998,81.989998,80.440002,81.480003,67.890396,21753400
2011-10-31,80.589996,80.639999,78,78.089996,65.065796,30616900
2011-11-01,75.82,77.110001,75.449997,75.940002,63.274384,35835000
2011-11-02,77.370003,77.589996,76.5,77.370003,64.465858,21761300
2011-11-03,78.190002,79,77.440002,78.860001,65.707367,24480600
2011-11-04,78.07,78.610001,77.379997,78.519997,65.424057,18192800
2011-11-07,78.82,79.489998,78.120003,79.349998,66.115654,17998100
2011-11-08,79.25,79.879997,78.629997,79.760002,66.853256,19023800
2011-11-09,77.900002,78.919998,77.029999,77.389999,64.86676,24130100
2011-11-10,78.529999,79.019997,77.639999,78.699997,65.964767,18668800
2011-11-11,79.629997,79.949997,79.339996,79.720001,66.819725,15134500
2011-11-14,79.529999,79.75,78.389999,78.959999,66.182701,13589900
2011-11-15,78.860001,79.849998,78.5,79.089996,66.291656,19475000
2011-11-16,78.239998,79.75,78.059998,78.25,65.587585,20376800
2011-11-17,78.120003,79.43,77.099998,77.860001,65.260704,25964300
2011-11-18,78.220001,78.68,77.110001,77.900002,65.29422,23104500
2011-11-21,76.529999,77.330002,76.059998,76.910004,64.464439,20204200
2011-11-22,76.379997,77.099998,75.879997,76.029999,63.726841,18925100
2011-11-23,75.029999,75.32,74.529999,74.580002,62.511471,23331800
2011-11-25,74.510002,75.199997,73.900002,73.900002,61.941505,10254500
2011-11-28,75.839996,76.510002,75.330002,75.839996,63.567558,20148600
2011-11-29,76.410004,77.5,76.139999,76.93,64.481194,19768400
2011-11-30,78.419998,80.529999,78.370003,80.440002,67.42321,33953000
2011-12-01,80.199997,80.349998,79.370003,79.790001,66.878395,17261100
2011-12-02,80.669998,80.739998,79.650002,79.790001,66.878395,19461300
2011-12-05,80.879997,81.18,79.800003,80.449997,67.431595,18295000
2011-12-06,80.629997,81.639999,80.290001,80.82,67.741707,20122700
2011-12-07,80.610001,81.860001,80.349998,81.080002,67.959648,19643400
2011-12-08,80.75,80.849998,79.550003,79.870003,66.945442,18443600
2011-12-09,80.629997,81.75,80.339996,81.339996,68.177567,21842300
2011-12-12,80.730003,81.089996,79.209999,80.050003,67.096321,17846500
2011-12-13,80.610001,81.809998,80.139999,80.529999,67.498657,21873600
2011-12-14,79.589996,80.169998,78.660004,79.440002,66.58503,23934400
2011-12-15,79.93,80.599998,79.779999,80.029999,67.079544,17954200
2011-12-16,80.739998,80.910004,79.879997,80.160004,67.18853,33465700
2011-12-19,80.239998,80.459999,79.379997,79.529999,66.660454,16048400
2011-12-20,80.660004,82,80.610001,82,68.730766,21163300
2011-12-21,82.019997,83.339996,82,83.120003,69.669525,19160300
2011-12-22,83.559998,84.830002,83.300003,84.290001,70.650208,19841300
2011-12-23,84.279999,85.230003,84.209999,85.220001,71.429695,10243800
2011-12-27,84.970001,85.629997,84.949997,85.279999,71.480003,10147100
2011-12-28,85.150002,85.440002,84.010002,84.18,70.558006,12767500
2011-12-29,84.089996,85.330002,84.089996,85.269997,71.471603,10865900
2011-12-30,85.160004,85.290001,84.57,84.760002,71.044144,9768900
2012-01-03,85.970001,86.669998,85.900002,86,72.083488,20906800
2012-01-04,85.790001,86.150002,85.099998,86.019997,72.100227,16130900
2012-01-05,85.639999,85.949997,84.919998,85.760002,71.882317,17452800
2012-01-06,85.919998,86,85.110001,85.120003,71.345901,15942100
2012-01-09,85,85.639999,84.970001,85.5,71.664398,11664200
2012-01-10,86.07,86.209999,85.379997,85.720001,71.848801,13080800
2012-01-11,85.099998,85.400002,84.470001,85.080002,71.312347,14831400
2012-01-12,84.389999,84.919998,83.940002,84.739998,71.027367,17357200
2012-01-13,84.160004,84.919998,83.82,84.879997,71.144722,15551600
2012-01-17,85.75,86.129997,85.400002,85.690002,71.823654,15627900
2012-01-18,85.300003,86.5,84.959999,86.449997,72.460655,16754200
2012-01-19,86.339996,87.239998,85.769997,87.029999,72.946808,16383500
2012-01-20,87.080002,87.489998,86.720001,87.489998,73.332382,19220300
2012-01-23,87.5,87.940002,87.029999,87.470001,73.31562,15348400
2012-01-24,87.080002,87.220001,86.660004,87.18,73.072548,12363800
2012-01-25,86.769997,87.379997,85.809998,87.220001,73.106064,18202300
2012-01-26,87.639999,87.709999,86.510002,86.769997,72.728874,15658200
2012-01-27,86.239998,86.5,85.769997,85.830002,71.940994,15976700
2012-01-30,85.269997,85.5,84.589996,85.489998,71.656006,17867000
2012-01-31,84.919998,85.339996,83.459999,83.739998,70.189201,27225800
2012-02-01,84.230003,84.559998,83.379997,83.970001,70.381973,22266100
2012-02-02,84.279999,84.339996,83.190002,83.529999,70.013184,18020500
2012-02-03,84.239998,85,84.050003,84.919998,71.178284,16145400
2012-02-06,84.870003,85.849998,84.489998,85.75,71.873955,15000900
2012-02-07,85.220001,86.440002,84.940002,86.339996,72.368462,15818400
2012-02-08,85.830002,86.220001,84.730003,85.32,71.904953,14762600
2012-02-09,85.330002,85.690002,84.669998,84.879997,71.534119,17073400
2012-02-10,84.019997,84.099998,83.349998,83.800003,70.623947,15328900
2012-02-13,84.339996,84.599998,83.889999,84.419998,71.146439,11473700
2012-02-14,84.419998,84.709999,83.849998,84.669998,71.35714,12961900
2012-02-15,84.860001,84.919998,83.910004,84.120003,70.893616,13911600
2012-02-16,84.449997,85.620003,84.080002,85.410004,71.980804,14769600
2012-02-17,86.07,86.120003,84.919998,85.620003,72.157776,16597200
2012-02-21,86.040001,86.779999,86.040001,86.57,72.958405,15481300
2012-02-22,86.839996,87.25,86.650002,86.919998,73.25338,11983200
2012-02-23,86.580002,87.169998,86.470001,87.019997,73.337631,12404600
2012-02-24,87.370003,87.470001,87.010002,87.339996,73.607338,10767100
2012-02-27,87.150002,87.830002,86.779999,87.230003,73.514641,13323500
2012-02-28,87.230003,87.440002,86.550003,87.139999,73.438789,14317600
2012-02-29,87.449997,87.489998,86.209999,86.5,72.899399,18293200
2012-03-01,86.470001,87.18,86.410004,86.830002,73.177513,12638500
2012-03-02,86.660004,86.75,85.849998,86.330002,72.756134,11343400
2012-03-05,86.169998,87.089996,85.910004,87.010002,73.329224,12803100
2012-03-06,86.239998,86.480003,85.419998,85.860001,72.360039,16507900
2012-03-07,86.010002,86.120003,85.190002,85.830002,72.33474,14767700
2012-03-08,85,85.470001,84.629997,84.830002,71.491974,19032000
2012-03-09,85.059998,85.129997,84.050003,84.300003,71.045319,17042500
2012-03-12,84.5,85.75,84.129997,85.550003,72.098785,19014000
2012-03-13,85.889999,86.93,85.610001,86.860001,73.202812,16853300
2012-03-14,86.589996,86.830002,85.739998,86.019997,72.494881,16187300
2012-03-15,85.889999,86.199997,85.25,86.089996,72.553871,14523600
2012-03-16,86.199997,86.889999,85.919998,86.440002,72.848846,30991300
2012-03-19,86.080002,87.18,86.029999,86.989998,73.312355,10770400
2012-03-20,86.459999,87.099998,86.32,86.599998,72.983688,13613800
2012-03-21,86.589996,86.589996,85.769997,86.010002,72.48645,14212400
2012-03-22,85.480003,85.940002,85.099998,85.330002,71.913376,13884400
2012-03-23,85.360001,85.980003,85.019997,85.550003,72.098785,12557700
2012-03-26,86.18,87.25,86.07,87.029999,73.346085,17336800
2012-03-27,87.139999,87.25,86.540001,86.620003,73.000549,12509200
2012-03-28,86.360001,86.480003,85.139999,85.860001,72.360039,16155300
2012-03-29,85.32,86.129997,84.910004,86.080002,72.545464,13199700
2012-03-30,86.480003,86.760002,86.089996,86.730003,73.093246,12968300
2012-04-02,86.599998,87.669998,86.309998,87.07,73.379768,13853300
2012-04-03,86.75,86.779999,85,85.830002,72.33474,17714900
2012-04-04,85.300003,85.360001,84.489998,84.980003,71.618431,17112800
2012-04-05,84.559998,85.379997,84.349998,84.82,71.483551,11954700
2012-04-09,83.980003,84.360001,83.68,83.879997,70.691345,11027000
2012-04-10,83.75,83.75,81.879997,82.169998,69.250214,19993700
2012-04-11,83.110001,83.349998,82.150002,82.699997,69.696892,15856200
2012-04-12,82.650002,83.730003,82.360001,83.599998,70.455391,15266200
2012-04-13,82.970001,83.690002,82.860001,82.949997,69.907578,13856500
2012-04-16,83.239998,84.389999,83.129997,84.010002,70.800919,17526100
2012-04-17,84.650002,85.599998,84.57,85.449997,72.014511,14208000
2012-04-18,85.059998,86.050003,85.019997,85.75,72.267334,12997500
2012-04-19,85.510002,85.919998,84.980003,85.279999,71.871231,15973800
2012-04-20,85.550003,85.919998,85.029999,85.300003,71.888107,17216600
2012-04-23,84.529999,85.93,84.389999,85.690002,72.216766,15197200
2012-04-24,85.639999,86.389999,85.639999,86.309998,72.739281,11632500
2012-04-25,86.650002,87.18,85.720001,86.849998,73.194374,18476800
2012-04-26,85.279999,86.199997,85.150002,86.07,72.537018,17262400
2012-04-27,86.5,86.690002,85.959999,86.080002,72.545464,11372900
2012-04-30,85.959999,86.800003,85.870003,86.339996,72.764565,11735400
2012-05-01,86.459999,87.519997,86.129997,87.040001,73.3545,13816900
2012-05-02,86.559998,86.650002,85.830002,86.199997,72.646576,11108700
2012-05-03,86.360001,86.389999,85.309998,85.650002,72.183075,9998600
2012-05-04,85.110001,85.309998,84.400002,84.57,71.272865,15055500
2012-05-07,84.290001,84.790001,84.099998,84.480003,71.197021,12018100
2012-05-08,83.75,84.260002,82.919998,84.019997,70.809319,19602400
2012-05-09,83.040001,84.07,82.879997,83.309998,70.210976,17424000
2012-05-10,83.370003,83.589996,82.550003,82.839996,70.29583,13234600
2012-05-11,82.690002,83.790001,82.540001,83.099998,70.516472,12061700
2012-05-14,82.269997,82.459999,81.959999,82.120003,69.68486,12675900
2012-05-15,82,82.730003,81.529999,81.790001,69.404831,15757400
2012-05-16,81.959999,83.150002,81.790001,82.169998,69.72728,15034500
2012-05-17,82.150002,82.610001,81.68,81.910004,69.50666,17698200
2012-05-18,82.370003,82.720001,81.029999,81.470001,69.133278,21747200
2012-05-21,81.419998,82.129997,81.07,82.040001,69.616974,13730400
2012-05-22,82.139999,82.839996,81.519997,81.949997,69.540611,13790000
2012-05-23,81.790001,82.080002,79.959999,82.040001,69.616974,17582200
2012-05-24,82.290001,82.779999,81.709999,82.610001,70.100647,14113600
2012-05-25,82.860001,82.959999,81.68,82.080002,69.650917,12756500
2012-05-29,82.639999,82.639999,81.32,81.93,69.523643,15931100
2012-05-30,81.080002,81.379997,79.589996,79.790001,67.70768,19593100
2012-05-31,79.879997,80.139999,78.410004,78.629997,66.723335,38954600
2012-06-01,77.870003,78.559998,77.470001,77.919998,66.120842,22870900
2012-06-04,78.089996,78.25,77.199997,77.830002,66.044479,17711200
2012-06-05,77.589996,78.290001,77.129997,77.599998,65.849289,17715600
2012-06-06,78.370003,80.239998,78.080002,80.18,68.038628,23880900
2012-06-07,80.980003,81.230003,80.349998,80.690002,68.471397,18409400
2012-06-08,80.080002,80.919998,79.459999,80.839996,68.598694,18150000
2012-06-11,81.620003,81.849998,80.169998,80.269997,68.11499,18031800
2012-06-12,80.739998,81.510002,80.620003,81.260002,68.955086,14162100
2012-06-13,80.940002,81.639999,80.279999,80.629997,68.420471,15098100
2012-06-14,80.860001,82.5,80.730003,82.129997,69.693359,16942300
2012-06-15,82.57,83.449997,82.220001,83.220001,70.618286,27342800
2012-06-18,82.510002,83.18,82.349998,83.110001,70.524948,13885100
2012-06-19,83.730003,84.629997,83.309998,84.480003,71.6875,21053300
2012-06-20,84.400002,85.389999,84.059998,84.970001,72.10331,23274300
2012-06-21,85.040001,85.370003,82.050003,82.110001,69.676384,33751900
2012-06-22,82.68,83.220001,82.110001,82.110001,69.676384,84747800
2012-06-25,81.220001,81.43,79.779999,81.239998,68.938133,28761600
2012-06-26,81.510002,82.970001,81.209999,82.400002,69.922462,22853700
2012-06-27,82.809998,83.660004,82.709999,83.199997,70.601318,15301400
2012-06-28,82.660004,83.459999,82.019997,83.099998,70.516472,19140300
2012-06-29,84.779999,85.699997,84.459999,85.57,72.612442,24906300
2012-07-02,85.440002,85.470001,84.540001,85.339996,72.417274,14447800
2012-07-03,85.690002,86.279999,85.620003,86.279999,73.214928,9787700
2012-07-05,85.330002,86.040001,85.150002,85.57,72.612442,10797100
2012-07-06,84.260002,85.040001,84.199997,84.800003,71.959053,13259400
2012-07-09,84.519997,84.550003,83.019997,83.650002,70.983185,22361600
2012-07-10,84.080002,84.389999,82.830002,83.110001,70.524948,14106100
2012-07-11,83.480003,84.68,83.239998,84.379997,71.602631,18337600
2012-07-12,83.410004,84.550003,83.32,84.120003,71.382011,15566400
2012-07-13,84.449997,85.57,84.260002,85.470001,72.527573,13642000
2012-07-16,84.830002,85.419998,84.660004,85.050003,72.171196,11269200
2012-07-17,85.18,85.82,84.099998,85.730003,72.748222,14059400
2012-07-18,85.339996,86.220001,85.07,86.209999,73.155525,14203500
2012-07-19,86.019997,86.379997,85.620003,86.209999,73.155525,14902300
2012-07-20,85.870003,86.150002,85.269997,85.949997,72.934891,16838300
2012-07-23,84.800003,85.459999,84.330002,85.209999,72.306961,13597800
2012-07-24,85.209999,85.260002,83.5,84.580002,71.772369,13948300
2012-07-25,85.139999,85.550003,84.660004,85.239998,72.332405,16566000
2012-07-26,85.559998,86.699997,85.260002,86.519997,73.418579,19149300
2012-07-27,86.589996,87.849998,85.5,87.449997,74.207764,24079300
2012-07-30,87.279999,87.830002,87.080002,87.559998,74.301094,11183500
2012-07-31,87.370003,87.660004,86.790001,86.849998,73.698601,12212200
2012-08-01,87.019997,87.449997,86.18,86.910004,73.749535,14312300
2012-08-02,86.099998,86.75,85.5,85.879997,72.875481,14530100
2012-08-03,87.07,87.889999,86.800003,87.550003,74.292618,13982500
2012-08-06,87.550003,87.879997,87.370003,87.449997,74.207764,9626400
2012-08-07,87.879997,88,87.68,87.919998,74.606598,12399800
2012-08-08,87.75,88.5,87.68,88.279999,74.912094,12864500
2012-08-09,87.839996,88.480003,87.510002,88.199997,75.330574,12213700
2012-08-10,87.669998,88.489998,87.150002,88.440002,75.535545,11149000
2012-08-13,88.099998,88.239998,87.769997,88.139999,75.279327,8716300
2012-08-14,88.169998,88.639999,87.900002,88.199997,75.330574,8675700
2012-08-15,88.190002,88.669998,87.910004,88,75.159775,8510100
2012-08-16,88.190002,88.870003,87.959999,88.669998,75.732002,11311300
2012-08-17,88.889999,88.910004,88.160004,88.400002,75.501411,11177700
2012-08-20,88.07,88.220001,87.629997,87.949997,75.117058,8813700
2012-08-21,88.139999,88.410004,87.260002,87.459999,74.69857,10767100
2012-08-22,87.199997,87.910004,87.019997,87.730003,74.929146,10160400
2012-08-23,87.790001,87.790001,86.980003,87.309998,74.570442,9666300
2012-08-24,87.160004,88.300003,86.93,88.050003,75.202461,9762300
2012-08-27,88.07,88.199997,87.610001,87.739998,74.937691,8252100
2012-08-28,87.57,88.400002,87.419998,88.099998,75.245171,9646800
2012-08-29,88.07,88.190002,87.739998,87.900002,75.074364,8377300
2012-08-30,87.379997,87.730003,87.019997,87.199997,74.476494,8915800
2012-08-31,87.610001,87.849998,87.139999,87.300003,74.56189,14178800
2012-09-04,87.330002,87.459999,86.519997,87.120003,74.40815,10602900
2012-09-05,87.519997,87.650002,87.059998,87.330002,74.587517,10113100
2012-09-06,87.889999,89.25,87.849998,88.989998,76.005302,15713500
2012-09-07,89.269997,90,89.269997,89.919998,76.799614,15623900
2012-09-10,89.82,90,89.400002,89.480003,76.423813,10750700
2012-09-11,89.75,89.949997,89.550003,89.620003,76.543388,9349400
2012-09-12,89.629997,89.900002,89.410004,89.550003,76.483604,9982900
2012-09-13,89.709999,91.559998,89.43,91.230003,77.918472,19870900
2012-09-14,91.5,92.400002,91.25,92.300003,78.832352,21388800
2012-09-17,91.919998,92.5,91.550003,91.910004,78.499252,11893700
2012-09-18,91.43,92.220001,91.400002,91.650002,78.277199,10950100
2012-09-19,91.480003,91.75,90.57,90.57,77.354774,16302100
2012-09-20,90.139999,91.690002,90.089996,91.519997,78.166145,12238400
2012-09-21,92.029999,92.230003,91.639999,91.919998,78.507782,19599100
2012-09-24,91.309998,92.209999,91.300003,91.879997,78.47361,11023700
2012-09-25,92.110001,92.57,91.540001,91.739998,78.354057,14035800
2012-09-26,91.720001,92.040001,91.099998,91.230003,77.918472,11616500
2012-09-27,91.830002,92.25,91.190002,91.800003,78.405289,10632700
2012-09-28,91.480003,91.650002,90.93,91.449997,78.106369,12507600
2012-10-01,91.790001,92.5,91.599998,91.800003,78.405289,10343500
2012-10-02,92.120003,92.18,91.279999,91.720001,78.336967,9507800
2012-10-03,91.650002,91.809998,91.169998,91.699997,78.319908,10328100
2012-10-04,92.080002,92.540001,91.910004,92.220001,78.764023,11507100
2012-10-05,92.589996,93,92.230003,92.550003,79.045868,9890100
2012-10-08,92.150002,92.870003,92.040001,92.68,79.156898,8765200
2012-10-09,92.830002,93.360001,92.110001,92.129997,78.687149,13799200
2012-10-10,91.800003,92.019997,90.669998,91.029999,77.74765,15332500
2012-10-11,91.57,91.879997,91.169998,91.169998,77.867226,9789900
2012-10-12,91.510002,91.720001,90.510002,91.029999,77.74765,9943700
2012-10-15,91.349998,91.690002,90.540001,91.510002,78.157616,10651100
2012-10-16,91.889999,92.480003,91.800003,92.379997,78.900658,9069300
2012-10-17,92.620003,93.540001,92.610001,93.389999,79.763313,10759100
2012-10-18,92.970001,93.57,92.970001,93.480003,79.840172,11815500
2012-10-19,93.57,93.669998,91.75,92.150002,78.704224,15928100
2012-10-22,91.669998,92.260002,91.080002,92.190002,78.73838,11445400
2012-10-23,91.129997,91.379997,90.010002,90.18,77.02166,14085500
2012-10-24,90.459999,90.620003,89.769997,89.879997,76.765442,11332500
2012-10-25,90.629997,90.800003,89.68,90.43,77.235214,10387200
2012-10-26,90.559998,91.07,90.010002,90.620003,77.397469,11583000
2012-10-31,91.029999,91.410004,90.110001,91.169998,77.867226,14848500
2012-11-01,90.25,91.669998,90.199997,91.599998,78.234467,15771900
2012-11-02,91.760002,91.940002,90.059998,90.269997,77.098549,12742400
2012-11-05,90.040001,90.809998,89.699997,90.629997,77.406029,11222600
2012-11-06,90.860001,92.050003,90.730003,91.610001,78.243019,12026500
2012-11-07,90.239998,90.239998,87.699997,88.18,75.785034,19423500
2012-11-08,88.269997,88.43,87.029999,87.07,74.831062,13743000
2012-11-09,86.610001,87.949997,86.610001,87.209999,74.951378,13407000
2012-11-12,87.269997,87.690002,86.949997,87.32,75.045921,9004300
2012-11-13,86.75,87.989998,86.440002,86.470001,74.315407,12260300
2012-11-14,86.75,87.110001,85.879997,86.07,73.971619,14524100
2012-11-15,86.089996,86.559998,85.370003,86.139999,74.031784,13783600
2012-11-16,86.139999,86.709999,85.059998,86.449997,74.298218,17405200
2012-11-19,87.400002,88.199997,87.089996,87.669998,75.346718,12911000
2012-11-20,87.510002,87.879997,86.769997,87.5,75.200607,10288100
2012-11-21,87.809998,88.019997,87.480003,88.010002,75.638947,13905300
2012-11-23,88.25,89.089996,88.010002,89.089996,76.567123,11931000
2012-11-26,88.32,88.629997,88.029999,88.620003,76.163185,16423600
2012-11-27,88.400002,88.540001,87.239998,87.349998,75.071701,11841600
2012-11-28,86.529999,88.190002,86.279999,88.099998,75.716263,15959900
2012-11-29,88.370003,88.690002,87.629997,88.120003,75.733475,11579100
2012-11-30,88.07,88.400002,87.82,88.139999,75.750648,15522100
2012-12-03,88.550003,88.580002,87.470001,87.610001,75.295166,10937300
2012-12-04,87.379997,87.970001,87.190002,87.190002,74.934196,11980000
2012-12-05,87.269997,88.269997,87.099998,87.730003,75.398277,12717800
2012-12-06,87.760002,88.059998,87.239998,88,75.630348,12077000
2012-12-07,88.169998,88.639999,87.769997,88.599998,76.145996,10603100
2012-12-10,88.580002,88.949997,88.239998,88.410004,75.982712,11549400
2012-12-11,88.610001,89.489998,88.400002,88.989998,76.481186,12634600
2012-12-12,89.089996,90.370003,88.910004,89.449997,76.876518,14729500
2012-12-13,89.160004,89.449997,88.269997,88.580002,76.128807,12290300
2012-12-14,88,88.449997,87.919998,88.080002,75.699089,13363600
2012-12-17,88.360001,88.940002,88.099998,88.870003,76.378052,15672500
2012-12-18,88.75,89.739998,88.559998,89.559998,76.971046,15396600
2012-12-19,89.540001,89.610001,88.379997,88.440002,76.008484,15092500
2012-12-20,88.379997,88.940002,87.980003,88.889999,76.395233,15789000
2012-12-21,87.660004,88.599998,87.010002,87.230003,74.968575,33057000
2012-12-24,87.129997,87.32,86.800003,86.919998,74.702133,6385200
2012-12-26,87.209999,87.68,86.57,87.07,74.831062,10737800
2012-12-27,87.050003,87.239998,85.75,86.860001,74.650581,14258500
2012-12-28,86.099998,86.290001,85.07,85.099998,73.137985,13358700
2012-12-31,85.040001,86.660004,84.699997,86.550003,74.38414,19810800
2013-01-02,87.790001,88.720001,87.239998,88.709999,76.24054,16143700
2013-01-03,88.459999,88.889999,88.160004,88.550003,76.103027,13268200
2013-01-04,88.5,89.089996,88.370003,88.959999,76.455383,11427900
2013-01-07,88.309998,88.489998,87.57,87.93,75.570175,11799800
2013-01-08,87.82,88.480003,87.290001,88.480003,76.042862,14226400
2013-01-09,88.400002,88.540001,87.75,88.139999,75.750648,10892200
2013-01-10,88.75,89.480003,88.370003,89.099998,76.575706,13099600
2013-01-11,88.970001,89.709999,88.860001,89.610001,77.014023,11645600
2013-01-14,89.459999,89.75,89.32,89.580002,76.988243,9606700
2013-01-15,89.18,89.610001,89,89.529999,76.945267,9195400
2013-01-16,89.160004,89.480003,89.07,89.470001,76.893692,9645000
2013-01-17,89.760002,90.940002,89.599998,90.199997,77.521088,13400300
2013-01-18,90.089996,90.830002,89.830002,90.800003,78.036751,17196000
2013-01-22,90.269997,90.940002,90.209999,90.919998,78.139877,11897500
2013-01-23,90.5,90.879997,90.419998,90.699997,77.950813,10906800
2013-01-24,90.879997,91.720001,90.75,91.349998,78.509445,11100000
2013-01-25,91.57,91.800003,91.129997,91.730003,78.836037,11090600
2013-01-28,91.669998,91.669998,90.769997,91.110001,78.303185,11617500
2013-01-29,91.209999,91.93,91.199997,91.760002,78.861816,11700600
2013-01-30,91.169998,91.720001,90.379997,90.669998,77.925041,15645400
2013-01-31,90.690002,91.209999,89.739998,89.970001,77.323418,15991500
2013-02-01,90.440002,90.5,89.360001,90.040001,77.383575,15699200
2013-02-04,89.410004,89.620003,88.839996,89.150002,76.61869,13347300
2013-02-05,89.879997,90.190002,89.419998,89.739998,77.125763,11679700
2013-02-06,89.370003,89.889999,89.160004,89.790001,77.168732,11768700
2013-02-07,89.209999,89.220001,87.610001,88.25,76.329758,13463300
2013-02-08,88.5,88.800003,88.110001,88.610001,76.641113,11412300
2013-02-11,88.349998,88.510002,87.970001,88.279999,76.355682,8764700
2013-02-12,88.25,88.620003,87.919998,88.459999,76.511383,9752100
2013-02-13,88.459999,88.769997,88.239998,88.669998,76.693016,8940300
2013-02-14,88.339996,88.809998,88.059998,88.519997,76.563278,13238900
2013-02-15,88.57,88.610001,87.800003,88.360001,76.424881,15696900
2013-02-19,88.540001,89.410004,88.379997,89.32,77.255211,12158900
2013-02-20,89.139999,89.82,88.900002,88.970001,76.952499,13936400
2013-02-21,88.790001,89.019997,88.360001,88.589996,76.623802,10939800
2013-02-22,89.019997,89.279999,88.400002,89.199997,77.151421,10260200
